session_id,user_id,device,region,channel,product_category,session_start,session_end,session_date,day_of_week,session_duration_mins,reached_browse,reached_cart,reached_checkout,reached_purchase,furthest_stage,furthest_stage_num,revenue,converted
SES-00135,USR-00135,Mobile,East,Google Ads,Home,2025-12-12 00:43:07.7646970,2025-12-12 00:45:07.7646970,2025-12-12,Friday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00136,USR-00136,Tablet,East,Google Ads,Beauty,2026-01-01 10:50:42.6769290,2026-01-01 10:57:42.6769290,2026-01-01,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00137,USR-00137,Desktop,South,Organic,Fashion,2026-01-05 10:30:59.3148040,2026-01-05 10:38:59.3148040,2026-01-05,Monday,8.000000,1,1,1,1,Purchase,4,471.05,Converted
SES-00138,USR-00138,Desktop,East,Google Ads,Sports,2025-12-29 08:37:31.0290370,2025-12-29 08:40:31.0290370,2025-12-29,Monday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00139,USR-00139,Tablet,South,Email,Beauty,2025-12-20 06:13:40.5340900,2025-12-20 06:13:40.5340900,2025-12-20,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00140,USR-00140,Mobile,North,Email,Electronics,2025-12-15 17:01:07.0978520,2025-12-15 17:06:07.0978520,2025-12-15,Monday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00141,USR-00141,Tablet,West,Email,Electronics,2025-12-15 17:02:38.9499630,2025-12-15 17:02:38.9499630,2025-12-15,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00142,USR-00142,Desktop,West,Email,Home,2025-12-13 15:45:29.2389750,2025-12-13 15:53:29.2389750,2025-12-13,Saturday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00143,USR-00143,Desktop,North,Google Ads,Beauty,2025-12-22 05:31:51.7640310,2025-12-22 05:35:51.7640310,2025-12-22,Monday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00144,USR-00144,Tablet,North,Social Media,Beauty,2026-01-04 12:07:05.9900340,2026-01-04 12:07:05.9900340,2026-01-04,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00145,USR-00145,Tablet,East,Organic,Fashion,2026-01-06 16:07:31.3614650,2026-01-06 16:10:31.3614650,2026-01-06,Tuesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00146,USR-00146,Desktop,North,Organic,Beauty,2026-01-06 10:45:25.9283110,2026-01-06 10:55:25.9283110,2026-01-06,Tuesday,10.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00147,USR-00147,Mobile,East,Google Ads,Home,2025-12-25 12:55:14.0928830,2025-12-25 13:00:14.0928830,2025-12-25,Thursday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00148,USR-00148,Desktop,North,Social Media,Home,2025-12-11 01:16:04.3588050,2025-12-11 01:16:04.3588050,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00149,USR-00149,Mobile,East,Google Ads,Home,2025-12-17 22:26:03.7243600,2025-12-17 22:26:03.7243600,2025-12-17,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00150,USR-00150,Mobile,South,Google Ads,Fashion,2026-01-06 19:56:31.7460980,2026-01-06 19:56:31.7460980,2026-01-06,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00151,USR-00151,Desktop,North,Organic,Home,2025-12-29 08:05:39.9714440,2025-12-29 08:14:39.9714440,2025-12-29,Monday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00152,USR-00152,Mobile,East,Organic,Fashion,2025-12-20 20:17:09.4982080,2025-12-20 20:27:09.4982080,2025-12-20,Saturday,10.000000,1,1,1,1,Purchase,4,288.49,Converted
SES-00153,USR-00153,Tablet,North,Email,Sports,2025-12-12 15:47:08.5850920,2025-12-12 15:56:08.5850920,2025-12-12,Friday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00154,USR-00154,Mobile,South,Email,Beauty,2025-12-11 13:31:49.6291310,2025-12-11 13:31:49.6291310,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00155,USR-00155,Desktop,West,Organic,Home,2025-12-22 05:16:37.5138790,2025-12-22 05:16:37.5138790,2025-12-22,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00156,USR-00156,Desktop,West,Google Ads,Beauty,2025-12-16 21:02:47.8803640,2025-12-16 21:11:47.8803640,2025-12-16,Tuesday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00157,USR-00157,Tablet,South,Google Ads,Electronics,2025-12-27 16:37:21.8682580,2025-12-27 16:42:21.8682580,2025-12-27,Saturday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00158,USR-00158,Mobile,East,Google Ads,Home,2025-12-11 03:25:42.0705870,2025-12-11 03:25:42.0705870,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00159,USR-00159,Tablet,East,Social Media,Fashion,2025-12-11 01:28:15.8737740,2025-12-11 01:37:15.8737740,2025-12-11,Thursday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00160,USR-00160,Tablet,West,Social Media,Sports,2025-12-21 08:59:26.2949800,2025-12-21 09:04:26.2949800,2025-12-21,Sunday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00161,USR-00161,Desktop,South,Organic,Home,2026-01-08 03:12:22.2380010,2026-01-08 03:17:22.2380010,2026-01-08,Thursday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00162,USR-00162,Desktop,North,Google Ads,Beauty,2025-12-15 18:50:48.7604520,2025-12-15 18:52:48.7604520,2025-12-15,Monday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00163,USR-00163,Desktop,East,Organic,Fashion,2025-12-31 14:07:05.9913590,2025-12-31 14:10:05.9913590,2025-12-31,Wednesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00164,USR-00164,Tablet,South,Social Media,Beauty,2025-12-19 16:03:59.4358060,2025-12-19 16:03:59.4358060,2025-12-19,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00165,USR-00165,Desktop,North,Email,Beauty,2025-12-25 02:35:48.8303300,2025-12-25 02:35:48.8303300,2025-12-25,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00166,USR-00166,Desktop,South,Google Ads,Fashion,2025-12-29 18:31:37.2445690,2025-12-29 18:36:37.2445690,2025-12-29,Monday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00167,USR-00167,Desktop,East,Email,Home,2025-12-16 01:03:52.5026680,2025-12-16 01:03:52.5026680,2025-12-16,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00168,USR-00168,Desktop,East,Google Ads,Fashion,2025-12-23 13:46:39.1647530,2025-12-23 13:51:39.1647530,2025-12-23,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00169,USR-00169,Mobile,East,Organic,Home,2025-12-10 10:03:15.8610340,2025-12-10 10:08:15.8610340,2025-12-10,Wednesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00170,USR-00170,Tablet,South,Organic,Beauty,2025-12-13 14:55:23.7638950,2025-12-13 14:55:23.7638950,2025-12-13,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00171,USR-00171,Desktop,West,Organic,Sports,2025-12-12 12:34:12.7333460,2025-12-12 12:42:12.7333460,2025-12-12,Friday,8.000000,1,1,1,1,Purchase,4,395.99,Converted
SES-00172,USR-00172,Mobile,North,Email,Home,2026-01-06 04:51:37.1284210,2026-01-06 04:59:37.1284210,2026-01-06,Tuesday,8.000000,1,1,1,1,Purchase,4,201.83,Converted
SES-00173,USR-00173,Desktop,East,Email,Fashion,2025-12-23 22:22:11.4941790,2025-12-23 22:27:11.4941790,2025-12-23,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00174,USR-00174,Tablet,South,Email,Sports,2025-12-29 12:53:18.5783690,2025-12-29 12:53:18.5783690,2025-12-29,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00175,USR-00175,Tablet,West,Email,Sports,2025-12-23 17:43:52.4474140,2025-12-23 17:43:52.4474140,2025-12-23,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00176,USR-00176,Mobile,West,Organic,Sports,2026-01-03 00:12:44.9931150,2026-01-03 00:12:44.9931150,2026-01-03,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00177,USR-00177,Desktop,South,Google Ads,Electronics,2026-01-06 01:09:59.1526050,2026-01-06 01:19:59.1526050,2026-01-06,Tuesday,10.000000,1,1,1,1,Purchase,4,193.58,Converted
SES-00178,USR-00178,Desktop,West,Organic,Beauty,2025-12-26 20:43:35.9208500,2025-12-26 20:43:35.9208500,2025-12-26,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00179,USR-00179,Desktop,North,Google Ads,Sports,2025-12-25 04:44:45.0245180,2025-12-25 04:48:45.0245180,2025-12-25,Thursday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00180,USR-00180,Mobile,West,Social Media,Electronics,2025-12-24 02:48:09.3348880,2025-12-24 02:57:09.3348880,2025-12-24,Wednesday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00181,USR-00181,Mobile,South,Social Media,Sports,2025-12-11 07:27:26.3094990,2025-12-11 07:27:26.3094990,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00182,USR-00182,Mobile,South,Social Media,Electronics,2025-12-25 00:28:51.5548080,2025-12-25 00:36:51.5548080,2025-12-25,Thursday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00183,USR-00183,Tablet,East,Google Ads,Beauty,2026-01-02 07:05:49.8934160,2026-01-02 07:05:49.8934160,2026-01-02,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00184,USR-00184,Mobile,West,Social Media,Home,2025-12-31 14:47:49.9620100,2025-12-31 14:51:49.9620100,2025-12-31,Wednesday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00185,USR-00185,Desktop,East,Social Media,Fashion,2025-12-27 19:18:05.0307520,2025-12-27 19:28:05.0307520,2025-12-27,Saturday,10.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00186,USR-00186,Desktop,South,Email,Fashion,2025-12-30 14:51:30.0008600,2025-12-30 14:51:30.0008600,2025-12-30,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00187,USR-00187,Mobile,East,Google Ads,Sports,2026-01-07 13:50:47.2939110,2026-01-07 13:52:47.2939110,2026-01-07,Wednesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00188,USR-00188,Mobile,East,Google Ads,Fashion,2025-12-31 10:05:01.3110020,2025-12-31 10:05:01.3110020,2025-12-31,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00189,USR-00189,Tablet,East,Organic,Beauty,2026-01-07 00:41:32.0467570,2026-01-07 00:44:32.0467570,2026-01-07,Wednesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00190,USR-00190,Tablet,West,Email,Sports,2026-01-05 18:41:54.4552980,2026-01-05 18:41:54.4552980,2026-01-05,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00191,USR-00191,Tablet,South,Organic,Sports,2025-12-12 07:00:58.8326560,2025-12-12 07:00:58.8326560,2025-12-12,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00192,USR-00192,Desktop,West,Email,Beauty,2025-12-28 12:35:45.7832790,2025-12-28 12:49:45.7832790,2025-12-28,Sunday,14.000000,1,1,1,1,Purchase,4,302.26,Converted
SES-00193,USR-00193,Mobile,West,Google Ads,Home,2025-12-12 09:50:41.6467450,2025-12-12 09:54:41.6467450,2025-12-12,Friday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00194,USR-00194,Mobile,West,Email,Home,2025-12-18 06:16:43.7052150,2025-12-18 06:21:43.7052150,2025-12-18,Thursday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00195,USR-00195,Tablet,South,Google Ads,Electronics,2025-12-28 13:46:34.8198980,2025-12-28 13:52:34.8198980,2025-12-28,Sunday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00196,USR-00196,Mobile,South,Organic,Electronics,2025-12-20 17:12:19.7201560,2025-12-20 17:15:19.7201560,2025-12-20,Saturday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00197,USR-00197,Tablet,North,Social Media,Beauty,2025-12-11 02:09:03.5107680,2025-12-11 02:09:03.5107680,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00198,USR-00198,Desktop,North,Email,Fashion,2025-12-26 19:25:27.5601070,2025-12-26 19:25:27.5601070,2025-12-26,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00199,USR-00199,Tablet,East,Social Media,Electronics,2025-12-12 13:25:36.7538140,2025-12-12 13:25:36.7538140,2025-12-12,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00200,USR-00200,Desktop,South,Google Ads,Sports,2026-01-08 10:02:36.9920970,2026-01-08 10:02:36.9920970,2026-01-08,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00201,USR-00201,Mobile,South,Email,Sports,2025-12-30 02:08:42.5837620,2025-12-30 02:08:42.5837620,2025-12-30,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00202,USR-00202,Desktop,South,Google Ads,Beauty,2025-12-25 09:09:13.3926960,2025-12-25 09:14:13.3926960,2025-12-25,Thursday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00203,USR-00203,Desktop,South,Email,Home,2025-12-10 13:59:56.4705800,2025-12-10 14:02:56.4705800,2025-12-10,Wednesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00204,USR-00204,Tablet,West,Organic,Home,2025-12-26 08:14:57.4372930,2025-12-26 08:14:57.4372930,2025-12-26,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00205,USR-00205,Desktop,West,Google Ads,Fashion,2026-01-07 16:40:36.1530840,2026-01-07 16:50:36.1530840,2026-01-07,Wednesday,10.000000,1,1,1,1,Purchase,4,87.97,Converted
SES-00206,USR-00206,Mobile,West,Organic,Fashion,2025-12-21 22:16:45.5342240,2025-12-21 22:27:45.5342240,2025-12-21,Sunday,11.000000,1,1,1,1,Purchase,4,486.58,Converted
SES-00207,USR-00207,Tablet,South,Organic,Fashion,2025-12-18 09:27:39.5011210,2025-12-18 09:27:39.5011210,2025-12-18,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00208,USR-00208,Tablet,North,Organic,Sports,2025-12-26 17:44:55.5406840,2025-12-26 17:47:55.5406840,2025-12-26,Friday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00209,USR-00209,Desktop,South,Organic,Electronics,2025-12-09 21:34:53.9302420,2025-12-09 21:34:53.9302420,2025-12-09,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00210,USR-00210,Mobile,North,Email,Fashion,2026-01-03 20:22:19.5006130,2026-01-03 20:24:19.5006130,2026-01-03,Saturday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00211,USR-00211,Mobile,West,Google Ads,Fashion,2025-12-14 12:02:40.0793750,2025-12-14 12:06:40.0793750,2025-12-14,Sunday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00212,USR-00212,Tablet,East,Social Media,Electronics,2026-01-03 06:12:54.7943000,2026-01-03 06:22:54.7943000,2026-01-03,Saturday,10.000000,1,1,1,1,Purchase,4,301.84,Converted
SES-00213,USR-00213,Tablet,West,Google Ads,Fashion,2025-12-09 17:54:05.6489630,2025-12-09 17:59:05.6489630,2025-12-09,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00214,USR-00214,Desktop,South,Organic,Beauty,2025-12-15 06:41:12.2512060,2025-12-15 06:43:12.2512060,2025-12-15,Monday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00215,USR-00215,Tablet,East,Organic,Fashion,2026-01-03 02:25:52.3605820,2026-01-03 02:28:52.3605820,2026-01-03,Saturday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00216,USR-00216,Desktop,West,Social Media,Beauty,2025-12-17 06:53:16.0241020,2025-12-17 06:55:16.0241020,2025-12-17,Wednesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00217,USR-00217,Tablet,North,Social Media,Home,2026-01-05 19:08:51.4559080,2026-01-05 19:16:51.4559080,2026-01-05,Monday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00218,USR-00218,Mobile,East,Google Ads,Sports,2025-12-17 14:07:10.0319490,2025-12-17 14:12:10.0319490,2025-12-17,Wednesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00219,USR-00219,Desktop,East,Social Media,Sports,2025-12-27 20:38:42.4231200,2025-12-27 20:41:42.4231200,2025-12-27,Saturday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00220,USR-00220,Mobile,South,Social Media,Beauty,2025-12-19 11:23:11.3415370,2025-12-19 11:23:11.3415370,2025-12-19,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00221,USR-00221,Mobile,South,Google Ads,Home,2025-12-14 10:27:04.6618420,2025-12-14 10:27:04.6618420,2025-12-14,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00222,USR-00222,Mobile,East,Social Media,Home,2025-12-17 11:54:03.1869840,2025-12-17 11:54:03.1869840,2025-12-17,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00223,USR-00223,Mobile,South,Email,Sports,2025-12-23 21:14:24.0202360,2025-12-23 21:14:24.0202360,2025-12-23,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00224,USR-00224,Desktop,East,Social Media,Sports,2026-01-05 14:39:54.7798130,2026-01-05 14:47:54.7798130,2026-01-05,Monday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00225,USR-00225,Tablet,South,Organic,Home,2026-01-06 08:32:40.5624130,2026-01-06 08:35:40.5624130,2026-01-06,Tuesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00226,USR-00226,Desktop,West,Organic,Electronics,2025-12-14 15:52:11.2804160,2025-12-14 15:58:11.2804160,2025-12-14,Sunday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00227,USR-00227,Tablet,East,Organic,Beauty,2025-12-14 08:53:03.5798330,2025-12-14 08:53:03.5798330,2025-12-14,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00228,USR-00228,Desktop,West,Google Ads,Sports,2025-12-10 12:14:04.5627520,2025-12-10 12:22:04.5627520,2025-12-10,Wednesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00229,USR-00229,Desktop,South,Organic,Fashion,2026-01-01 16:17:53.9142630,2026-01-01 16:17:53.9142630,2026-01-01,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00230,USR-00230,Desktop,North,Email,Sports,2025-12-21 17:43:18.1662990,2025-12-21 17:47:18.1662990,2025-12-21,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00231,USR-00231,Mobile,North,Google Ads,Home,2026-01-03 15:48:09.9012040,2026-01-03 15:59:09.9012040,2026-01-03,Saturday,11.000000,1,1,1,1,Purchase,4,176.68,Converted
SES-00232,USR-00232,Tablet,East,Google Ads,Home,2025-12-18 17:47:00.4673420,2025-12-18 17:51:00.4673420,2025-12-18,Thursday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00233,USR-00233,Desktop,East,Organic,Sports,2025-12-17 04:25:05.7926190,2025-12-17 04:32:05.7926190,2025-12-17,Wednesday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00234,USR-00234,Tablet,East,Organic,Home,2026-01-02 18:28:04.3347890,2026-01-02 18:28:04.3347890,2026-01-02,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00235,USR-00235,Mobile,East,Social Media,Electronics,2025-12-15 07:32:35.4533540,2025-12-15 07:34:35.4533540,2025-12-15,Monday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00236,USR-00236,Desktop,North,Google Ads,Fashion,2026-01-07 12:30:36.6454930,2026-01-07 12:41:36.6454930,2026-01-07,Wednesday,11.000000,1,1,1,1,Purchase,4,113.50,Converted
SES-00237,USR-00237,Mobile,South,Social Media,Sports,2025-12-15 08:46:41.6023070,2025-12-15 08:49:41.6023070,2025-12-15,Monday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00238,USR-00238,Mobile,North,Organic,Electronics,2026-01-03 15:58:31.4420020,2026-01-03 15:58:31.4420020,2026-01-03,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00239,USR-00239,Tablet,West,Social Media,Beauty,2026-01-02 03:05:29.6450410,2026-01-02 03:05:29.6450410,2026-01-02,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00240,USR-00240,Tablet,West,Social Media,Sports,2026-01-05 20:16:57.6831950,2026-01-05 20:19:57.6831950,2026-01-05,Monday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00241,USR-00241,Desktop,South,Google Ads,Sports,2026-01-02 00:18:27.4647410,2026-01-02 00:21:27.4647410,2026-01-02,Friday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00242,USR-00242,Mobile,South,Google Ads,Sports,2025-12-25 21:14:30.2167250,2025-12-25 21:17:30.2167250,2025-12-25,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00243,USR-00243,Tablet,North,Organic,Home,2025-12-27 04:53:36.6467640,2025-12-27 04:56:36.6467640,2025-12-27,Saturday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00244,USR-00244,Mobile,West,Social Media,Beauty,2025-12-16 14:45:19.0979600,2025-12-16 14:53:19.0979600,2025-12-16,Tuesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00245,USR-00245,Mobile,West,Google Ads,Electronics,2026-01-01 21:22:47.9831860,2026-01-01 21:28:47.9831860,2026-01-01,Thursday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00246,USR-00246,Desktop,West,Social Media,Home,2025-12-12 15:32:02.0039020,2025-12-12 15:36:02.0039020,2025-12-12,Friday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00247,USR-00247,Desktop,North,Organic,Beauty,2025-12-11 08:46:10.6317000,2025-12-11 08:46:10.6317000,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00248,USR-00248,Tablet,West,Email,Home,2025-12-14 00:39:26.9616380,2025-12-14 00:47:26.9616380,2025-12-14,Sunday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00249,USR-00249,Desktop,North,Social Media,Electronics,2025-12-14 09:37:23.2026550,2025-12-14 09:41:23.2026550,2025-12-14,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00250,USR-00250,Desktop,South,Social Media,Home,2026-01-03 17:48:44.4552940,2026-01-03 17:56:44.4552940,2026-01-03,Saturday,8.000000,1,1,1,1,Purchase,4,265.33,Converted
SES-00251,USR-00251,Tablet,West,Organic,Home,2025-12-20 05:12:14.6617520,2025-12-20 05:15:14.6617520,2025-12-20,Saturday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00252,USR-00252,Desktop,East,Email,Home,2025-12-21 17:21:17.7558890,2025-12-21 17:23:17.7558890,2025-12-21,Sunday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00253,USR-00253,Desktop,North,Organic,Electronics,2025-12-13 01:35:32.6038100,2025-12-13 01:43:32.6038100,2025-12-13,Saturday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00254,USR-00254,Tablet,East,Email,Home,2026-01-02 04:36:58.0524010,2026-01-02 04:36:58.0524010,2026-01-02,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00255,USR-00255,Desktop,South,Organic,Home,2025-12-19 10:17:14.7755770,2025-12-19 10:22:14.7755770,2025-12-19,Friday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00256,USR-00256,Mobile,East,Google Ads,Sports,2026-01-05 13:44:01.0946810,2026-01-05 13:51:01.0946810,2026-01-05,Monday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00257,USR-00257,Desktop,North,Social Media,Electronics,2025-12-24 16:17:53.8113690,2025-12-24 16:21:53.8113690,2025-12-24,Wednesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00258,USR-00258,Tablet,West,Email,Fashion,2025-12-24 10:57:59.2955730,2025-12-24 10:57:59.2955730,2025-12-24,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00259,USR-00259,Desktop,South,Email,Beauty,2026-01-07 10:35:15.8667930,2026-01-07 10:41:15.8667930,2026-01-07,Wednesday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00260,USR-00260,Desktop,South,Email,Beauty,2025-12-26 10:21:41.4185580,2025-12-26 10:21:41.4185580,2025-12-26,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00261,USR-00261,Desktop,West,Google Ads,Fashion,2025-12-16 19:55:55.6602420,2025-12-16 19:55:55.6602420,2025-12-16,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
